# Number of Traces
8878
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
5538; 77; 143; 5.4900586296884912e-01; 3.6835524004400777e-01; 6.0303543434771134e-01; 3.8852831247123520e-01; 1.2422055808179649e-01; 5.3399289761645974e-01
5539; 77; 145; -1.6908742168548349e-01; 6.1226268108771065e-01; 5.6514449907722764e-01; 6.3092838093123116e-01; 4.0526279170765256e-01; 6.2048826749362496e-01
5540; 77; 146; 4.3141677348313326e-02; 7.9024721254645547e-01; 6.2706567211464570e-01; 5.7378394115402409e-01; -4.6643522227682699e-02; 5.2187418895409521e-01
5541; 77; 147; 3.8896050543811622e-02; 7.9279375678502895e-01; 6.2706567211464570e-01; 6.2084109571878064e-02; 5.3296066166738176e-01; 5.7718381978481936e-01
5542; 77; 148; 2.3274020522524275e-01; -6.1827030128510596e-02; 4.7730290456767732e-01; 3.0534177782022692e-01; 6.3297852503436658e-01; 6.2706567211464570e-01
5543; 77; 150; 7.4551118189786891e-01; 2.3966203858739982e-01; 6.0083904668792831e-01; -1.7776694033004876e-02; 5.8440789585817110e-01; 5.7790314925225539e-01
5544; 77; 151; -3.2688818005971024e-02; 8.3573065231743804e-01; 6.2706567211464570e-01; 1.6188149776622934e-01; 1.4511405441328151e-01; 5.1065683592846145e-01
5545; 77; 153; 5.5107001840266878e-01; -8.4512426214427339e-02; 5.1142970926136289e-01; 4.8796219677438468e-01; -1.6514271745171966e-01; 4.8739743410961733e-01
5546; 77; 154; 6.5480989171926118e-01; 8.8443841411721957e-02; 5.5913212561818193e-01; 5.9981781614752927e-02; 6.8467309895315442e-01; 6.0770045349982760e-01
5547; 77; 156; 5.0227525157425568e-01; -1.6586360277288908e-01; 4.8899254784147728e-01; 1.1673819502005067e-01; 5.2011797947262117e-01; 5.8122813443112875e-01
5548; 77; 159; -1.5584285226472383e-01; 1.7124666942725236e-01; 4.7730290456767732e-01; -1.2860843388191298e-01; 6.7974969860530587e-01; 5.8375783904165646e-01
5549; 77; 161; 1.1203070856063951e-02; 8.0940411872216156e-01; 6.2706567211464570e-01; 6.5841592185374997e-01; 9.4455854855243826e-02; 5.6079027638867363e-01
5550; 77; 162; 9.6917899587709966e-02; 7.5799201555863338e-01; 6.2706567211464570e-01; -7.3733557597375196e-02; 5.8906591847509482e-01; 5.7204021267767069e-01
5551; 77; 164; -8.9379599490235551e-02; 1.3138173988368934e-01; 4.7730290456767732e-01; 3.2809801470613514e-01; 6.1932924152410207e-01; 6.2706567211464570e-01
5552; 77; 165; 2.4410789044983616e-02; 6.3129801672317354e-02; 4.7730290456767732e-01; 4.4817772297194391e-01; 2.5518532096754831e-01; 5.6781395080728980e-01
5553; 77; 168; 6.5879695558707030e-01; 9.5091118522412671e-02; 5.6096548606660879e-01; 3.3319435440086093e-01; 6.0760152109027599e-01; 6.2530691779838277e-01
5554; 77; 170; 1.9421107262102699e-01; -3.8717099565027363e-02; 4.7730290456767732e-01; 1.8025302580927788e-01; 7.0800726764689814e-01; 6.2706567211464570e-01
5555; 77; 173; -2.5065010164246870e-01; 2.2811244350374399e-01; 4.7730290456767732e-01; 1.3787728493989465e-01; 7.3342440950491272e-01; 6.2706567211464570e-01
5556; 77; 174; -1.5843728317539374e-01; 6.3001871015847333e-01; 5.7004172253840990e-01; 3.7046251265566843e-01; 1.7671762726205167e-01; 5.4244318101919009e-01
5557; 77; 176; 4.0616540540682394e-01; 5.7250410281937492e-01; 6.2706567211464570e-01; 7.3336486464192385e-02; 4.4704054721560521e-01; 5.6112528991739097e-01
5558; 77; 180; 7.8771538550752052e-01; 3.4364887170885933e-01; 6.2706567211464570e-01; 7.8718078893981169e-01; 3.0913406970728002e-01; 6.1999986577311872e-01
5559; 77; 182; 5.9973738061036852e-01; 4.5639884418449100e-01; 6.2706567211464570e-01; 3.6796812035282078e-01; 1.1958448528716240e-01; 5.3055118198991291e-01
5560; 77; 183; 2.6031834571153650e-01; -7.8368511045174144e-02; 4.7730290456767732e-01; 2.5544645829147272e-01; -3.4683366116325942e-03; 4.9190247220412087e-01
5561; 77; 184; 1.4641366381219351e-01; 4.9707468730094162e-01; 5.8016450965164768e-01; 2.5321611460507232e-01; 5.4791427275622973e-01; 6.0347013501894953e-01
5562; 77; 187; 7.6666839164883527e-01; 3.5627294429415934e-01; 6.2706567211464570e-01; 7.6548220241269704e-01; 2.7295794553716746e-01; 6.1002226530206305e-01
5563; 77; 188; 4.2411901587619494e-01; 5.6173545418217219e-01; 6.2706567211464570e-01; 3.5679375154881232e-01; 5.3844791774341361e-01; 6.1415134724933274e-01
5564; 77; 189; 1.1651641223908304e-01; 7.8844739773698269e-03; 4.7730290456767732e-01; 4.6115633461096844e-01; 4.1527040399134141e-01; 6.0186359460535954e-01
5565; 77; 194; 3.7700483391041067e-01; 5.8999473229697341e-01; 6.2706567211464570e-01; -1.3733422864151318e-01; 5.5159101098685437e-01; 5.5670134594043919e-01
5566; 77; 195; 2.4665605379973654e-01; -7.0173812746017805e-02; 4.7730290456767732e-01; 7.0642747608956880e-01; 3.5993882618207829e-01; 6.2048029593600229e-01
5567; 77; 197; 5.8120213241070706e-01; 4.6751636149979725e-01; 6.2706567211464570e-01; 4.7407832641455022e-01; -1.3841230118959597e-01; 4.9113014612088646e-01
5568; 78; 79; 5.9438705227201161e-01; 4.4943526014116264e-01; 7.9209771959135400e-01; 7.2930007879677083e-01; 1.8622850209152686e-01; 2.4136313598208287e-01
5569; 78; 80; 6.4483524095946676e-01; 1.4765021672919545e-01; 7.2271012308557658e-01; 6.3745917752565229e-01; 3.5507956672846364e-01; 6.2320360010826281e-01
5570; 78; 81; 5.9818838806535746e-01; 4.1890860740948166e-01; 7.9209771959135411e-01; 5.7427942757483141e-01; 9.6718617314656341e-01; 5.5287481317215104e-01
5571; 78; 82; 5.8530677034570089e-01; 5.2235452540456428e-01; 7.9209771959135400e-01; 7.0125193750728010e-01; 5.0618399141618187e-01; 1.7776666990206647e-01
5572; 78; 84; 6.8486773500852449e-01; 8.4064847356050909e-01; 4.1534886200106813e-02; 6.0812636965064804e-01; 4.8670548730930141e-01; 6.9298863953854473e-01
5573; 78; 85; 5.5052292073078557e-01; 8.0168646438355673e-01; 7.9209771959135400e-01; 6.3244373060804127e-01; 6.1933421514023412e-01; 4.7281286470219475e-01
5574; 78; 86; 6.9288290707751610e-01; 7.7628258019137397e-01; 4.1534886200106813e-02; 6.0641664460397737e-01; 5.7615788381412569e-01; 6.4214458488878123e-01
5575; 78; 87; 6.8673544101574990e-01; 8.2564984787023254e-01; 4.1534886200106813e-02; 6.2965696151994188e-01; 6.4423902348388007e-01; 4.7111701600720896e-01
5576; 78; 88; 5.2350925921275038e-01; 1.2861344957110195e+00; 6.1247422420512743e-01; 5.2988793628352515e-01; 9.6739584618766261e-01; 7.9209771959135400e-01
5577; 78; 89; 6.2035318810216866e-01; 1.0579205016621620e+00; 2.4351631175960622e-01; 6.4828434266031454e-01; 2.3599604386133899e-01; 6.4479212944400088e-01
5578; 78; 92; 5.3395903928771515e-01; 9.3470282604948962e-01; 7.9209771959135400e-01; 5.9755015930604771e-01; 1.0728321882927807e+00; 3.5646019774187249e-01
5579; 78; 93; 7.2431773766637342e-01; 1.5754778598882452e-01; 2.8748620637539313e-01; 7.1588788448822305e-01; 2.5297626957176467e-01; 2.6886514353338847e-01
5580; 78; 94; 5.4775294327210944e-01; 8.2393078705129030e-01; 7.9209771959135400e-01; 5.4233463539176263e-01; 1.0198499629394910e+00; 6.8976330866577495e-01
5581; 78; 95; 7.4382147088477579e-01; 1.5997649115472162e-01; 1.8068921944775462e-01; 5.7730574523352418e-01; 7.3176622158554006e-01; 6.9463000495222771e-01
5582; 78; 96; 5.2906761577549644e-01; 9.7398343556114053e-01; 7.9209771959135400e-01; 5.4862443702317865e-01; 1.1641681498391456e+00; 5.5894514940094964e-01
5583; 78; 97; 5.8385912161033704e-01; 5.3397987833951543e-01; 7.9209771959135400e-01; 6.3123321576542923e-01; 3.1767161629500507e-01; 6.8189233386474879e-01
5584; 78; 99; 6.5490847709085565e-01; 1.4890458789781472e-01; 6.6755190002149600e-01; 5.4949689737754293e-01; 9.0217443667399277e-01; 7.3015720197242051e-01
5585; 78; 101; 5.4275220584392414e-01; 8.6408924270252530e-01; 7.9209771959135400e-01; 6.4753415299267369e-01; 1.0152550163810750e+00; 1.2560149392107378e-01
5586; 78; 104; 7.2914662150617282e-01; 1.5814910343897154e-01; 2.6104458935063057e-01; 6.9756965361908174e-01; 6.9640445505433557e-01; 6.9897848205165564e-02
5587; 78; 105; 7.3212950330314330e-01; 1.5852054722096132e-01; 2.4471116309266783e-01; 6.8638537294969015e-01; 6.1682235409247177e-01; 1.8364032835773303e-01
5588; 78; 106; 5.5175934355947376e-01; 7.9175736251706086e-01; 7.9209771959135400e-01; 6.0765570862770701e-01; 7.4059315185946906e-01; 5.2505287207460349e-01
5589; 78; 108; 5.9014075796351173e-01; 4.8353515523040891e-01; 7.9209771959135400e-01; 6.8760608203224283e-01; 7.5253409801633564e-01; 8.5934082472646001e-02
5590; 78; 109; 6.1568546444109529e-01; 2.7839821754157512e-01; 7.9209771959135411e-01; 6.8722043301466706e-01; 4.5108367440609393e-01; 2.9042332076620780e-01
5591; 78; 110; 5.3398933165762497e-01; 9.3445956296858101e-01; 7.9209771959135400e-01; 7.0949220454870943e-01; 6.0582740798697188e-01; 6.6428398016465606e-02
5592; 78; 114; 5.3153759044694138e-01; 9.5414828730003942e-01; 7.9209771959135400e-01; 5.3519609913606825e-01; 9.5988329851394993e-01; 7.6851985732331340e-01
5593; 78; 116; 7.4876160889082688e-01; 3.2754828833058947e-01; 4.1534886200106813e-02; 6.0054563000266881e-01; 6.8436680529424776e-01; 6.0114452665388274e-01
5594; 78; 117; 7.3283647938360774e-01; 4.5543514826674808e-01; 4.1534886200106813e-02; 6.4620342582202639e-01; 7.4667476398619415e-01; 3.1311592163499324e-01
5595; 78; 119; 7.5437321198228890e-01; 2.8248427184960662e-01; 4.1534886200106813e-02; 6.9745419521619756e-01; 4.4404823527808013e-01; 2.3996574148917235e-01
5596; 78; 123; 5.5627945342972707e-01; 7.5545858971203617e-01; 7.9209771959135400e-01; 6.3816389617815861e-01; 7.9555390757105404e-01; 3.2364588418323764e-01
5597; 78; 125; 5.7589676902903630e-01; 5.9792160445643761e-01; 7.9209771959135400e-01; 5.6823678145037981e-01; 7.7099256113515646e-01; 7.1719219079897500e-01
5598; 78; 127; 5.8546724407013273e-01; 5.2106584007798384e-01; 7.9209771959135400e-01; 6.0234394213503684e-01; 5.1106285248968231e-01; 7.0781328537097898e-01
5599; 78; 128; 7.6265089535057284e-01; 2.1601027972064357e-01; 4.1534886200106813e-02; 6.1332467354820841e-01; 1.0025605516188836e+00; 3.1858641959777928e-01
5600; 78; 129; 7.1015575238237294e-01; 6.3757287945080543e-01; 4.1534886200106813e-02; 5.6219735118236391e-01; 1.1092445122365611e+00; 5.2263717620978623e-01
5601; 78; 130; 6.7041397364714528e-01; 1.5083541207205686e-01; 5.8264813854745268e-01; 5.9845828775785359e-01; 7.5716659488875815e-01; 5.6351806661840875e-01
5602; 78; 133; 5.4853746764968414e-01; 1.2892511369428930e+00; 4.7542675645472576e-01; 5.2522397700275647e-01; 1.0048498026542161e+00; 7.9209771959135389e-01
5603; 78; 134; 6.2113522397072030e-01; 2.3463388687569542e-01; 7.9209771959135411e-01; 6.1372516052910164e-01; 5.1440781560813620e-01; 6.4419854723182390e-01
5604; 78; 136; 6.4578580121343720e-01; 9.0629987225013398e-01; 2.0818704797153012e-01; 6.2672382014148198e-01; 3.3106788776434609e-01; 6.9721251366734194e-01
5605; 78; 137; 6.2068814951640650e-01; 2.3822412129695736e-01; 7.9209771959135411e-01; 6.6172238522182214e-01; 1.4975309078145818e-01; 6.3024084528955604e-01
5606; 78; 138; 5.8891465688932509e-01; 4.9338136817775136e-01; 7.9209771959135400e-01; 6.7319727138033392e-01; 2.9518666781240971e-01; 4.7071522099132646e-01
5607; 78; 139; 6.5790083287015788e-01; 1.4927721142880809e-01; 6.5116659688663470e-01; 6.1516011749700206e-01; 3.5049251725461650e-01; 7.4652251628427257e-01
5608; 78; 140; 5.5204244675771164e-01; 1.2896875949671440e+00; 4.5623447137832451e-01; 7.1103220375483100e-01; 1.9465018972051928e-01; 3.3421071450731854e-01
5609; 78; 141; 6.7144018504873237e-01; 9.4847850409277346e-01; 4.1534886200106813e-02; 5.9676387322075775e-01; 9.0140541744472125e-01; 4.7580494845789861e-01
5610; 78; 143; 6.3328319684406364e-01; 1.2548984552714466e+00; 4.1534886200106813e-02; 6.2101159941977557e-01; 5.1719855659420000e-01; 6.0303543434771123e-01
5611; 78; 145; 6.4747270411350388e-01; 5.1617656907609910e-01; 4.6104053047933335e-01; 6.3350253760258401e-01; 4.1757212276523414e-01; 6.0257741647338336e-01
5612; 78; 149; 6.5936529207267158e-01; 1.0454460135923711e+00; 4.1534886200106813e-02; 5.9091379617312634e-01; 4.7732726667330350e-01; 7.9209771959135400e-01
5613; 78; 150; 6.3000506531185407e-01; 1.6340456615115673e-01; 7.9209771959135411e-01; 6.6487621555253551e-01; 3.5894541957146503e-01; 4.7277224612099200e-01
5614; 78; 153; 6.1209204887551028e-01; 3.0725516548162579e-01; 7.9209771959135411e-01; 6.6181823613664226e-01; 1.4976502663032221e-01; 6.2971599249432919e-01
5615; 78; 154; 6.7982821443236152e-01; 1.5200772175103058e-01; 5.3109838964483003e-01; 6.0353790624962433e-01; 1.1638437027565636e+00; 2.6306367247892304e-01
5616; 78; 155; 7.0251311699031205e-01; 6.9894711452277425e-01; 4.1534886200106813e-02; 6.9919756134608302e-01; 5.4904327891953564e-01; 1.6006609176667272e-01
5617; 78; 158; 5.8577196503013718e-01; 1.2938877680496064e+00; 2.7154106516330445e-01; 6.7876744092892549e-01; 5.6385297288442549e-01; 2.6028348401877605e-01
5618; 78; 161; 6.9358382191237444e-01; 1.5372064073800887e-01; 4.5577653122038386e-01; 7.2243262200177405e-01; 4.8411987146180130e-01; 7.8373161236794497e-02
5619; 78; 162; 5.0480501451614623e-01; 1.1688244186460703e+00; 7.9209771959135389e-01; 5.4659884788480317e-01; 1.1609320795664551e+00; 5.7204021267767069e-01
5620; 78; 163; 7.0339485700416549e-01; 5.3320563148263189e-01; 1.4806805762749595e-01; 5.6619919755743098e-01; 9.4970532017814180e-01; 6.0818185220550980e-01
5621; 78; 165; 6.3716434586032800e-01; 4.3993944113785499e-01; 5.6781395080728980e-01; 6.3015631664446581e-01; 5.9355822538217917e-01; 5.0245421109173294e-01
5622; 78; 168; 6.5506261408075650e-01; 1.4892378182850666e-01; 6.6670788898467692e-01; 6.4008786099878878e-01; 1.9415037720268424e-01; 7.1708583595654252e-01
5623; 78; 172; 7.6236478748459824e-01; 2.1830787086839140e-01; 4.1534886200106813e-02; 7.5466134138773544e-01; 1.6132632757800461e-01; 1.2133312103119209e-01
5624; 78; 176; 5.8026546134943191e-01; 5.6283879130698511e-01; 7.9209771959135400e-01; 6.1736241628278332e-01; 7.8088654552833914e-01; 4.4565814297787548e-01
5625; 78; 177; 7.6353857410462711e-01; 2.0888176949806816e-01; 4.1534886200106813e-02; 6.9986582087704030e-01; 1.6670257480735035e-01; 4.1318655967108064e-01
5626; 78; 178; 5.9710199896233151e-01; 4.2763286242994225e-01; 7.9209771959135411e-01; 5.9742135455794376e-01; 6.3177101879191111e-01; 6.5330655183417274e-01
5627; 78; 180; 6.7675564324057580e-01; 1.5162510938433579e-01; 5.4792292993816027e-01; 5.4102374846406864e-01; 1.0499427669490271e+00; 6.7662584972807061e-01
5628; 78; 182; 5.8027810816013459e-01; 5.6273723100832351e-01; 7.9209771959135400e-01; 7.2381042535866669e-01; 2.7388953906096736e-01; 2.1210367511661449e-01
5629; 78; 184; 6.8107454797002975e-01; 8.7110968766138808e-01; 4.1534886200106813e-02; 5.9514334034140037e-01; 7.2428638260455569e-01; 6.0347013501894953e-01
5630; 78; 186; 5.7257289407588063e-01; 6.2461400469009531e-01; 7.9209771959135400e-01; 5.4606727687453971e-01; 1.2137482423394195e+00; 5.3944293219558470e-01
5631; 78; 188; 5.8724690356459042e-01; 5.0677427250243623e-01; 7.9209771959135400e-01; 6.0255310102034843e-01; 6.8027906815761807e-01; 5.9306475034889838e-01
5632; 78; 191; 6.7684313124780027e-01; 9.0509010819372804e-01; 4.1534886200106813e-02; 5.9475721178066032e-01; 1.0010199201047798e+00; 4.1973863056033645e-01
5633; 78; 192; 7.2638830898579798e-01; 4.5384562634712045e-01; 7.7371403187836862e-02; 6.1017767790237087e-01; 1.0601289055696745e+00; 2.9690091703936211e-01
5634; 78; 194; 5.7213810424147205e-01; 6.2810558738833777e-01; 7.9209771959135400e-01; 6.6926912147189110e-01; 5.5259847941580820e-01; 3.1905630624200976e-01
5635; 78; 195; 6.1120792202966601e-01; 3.1435515208135967e-01; 7.9209771959135411e-01; 7.4116060840203857e-01; 2.8064839857562340e-01; 1.1401136725707417e-01
5636; 78; 197; 5.9518966552114172e-01; 7.1504290914556634e-01; 6.0942690222798146e-01; 6.2019322908713825e-01; 2.8959007122226954e-01; 7.6027656493766060e-01
5637; 78; 198; 7.3518058988005552e-01; 1.5890048421291905e-01; 2.2800426654005612e-01; 6.8508830012283140e-01; 2.1174293856032461e-01; 4.6262605450633654e-01
5638; 79; 80; 5.2735074119761027e-02; -3.9814290127201024e-01; 7.1346819761143188e-01; 6.3252837522419791e-01; 3.6024036002032700e-01; 6.1862355067459496e-01
5639; 79; 81; 8.4969562610754501e-01; 7.4736880676412221e-01; 7.0702784796711526e-01; 5.1477081437784578e-01; 3.4536585938331071e-01; 8.0520640644376007e-01
5640; 79; 82; 8.0210098670913721e-01; 7.8032745283397431e-01; 8.2929797929227167e-01; 2.9890364866629254e-01; 2.6399680213097643e-01; 1.0821886944241110e+00
5641; 79; 83; 6.1888616037846589e-01; 7.2607440769950116e-01; 1.0821886944241108e+00; 3.3115071415634478e-01; -4.2120620321717948e-02; 6.5812214170473604e-01
5642; 79; 84; 8.9636044718822572e-01; 7.1505404734265299e-01; 5.8714641018505609e-01; 7.2923012135584586e-01; 5.6173198865849816e-01; 6.9298863953854462e-01
5643; 79; 86; 9.4433245991268333e-01; 4.9675062173510232e-01; 2.4136313598208287e-01; 7.1261523411191185e-01; 4.9545330268502236e-01; 6.4214458488878112e-01
5644; 79; 89; 9.0990582763797401e-01; 7.0567405401215022e-01; 5.5234846933763915e-01; 3.9507802556067084e-01; 1.9980953315658523e-02; 6.2179290039960755e-01
5645; 79; 91; 1.1315488663883266e-01; -6.2809029858523990e-02; 1.0117627148672192e+00; 5.9798160559631475e-01; 1.2228687568905111e-01; 3.9249429689539939e-01
5646; 79; 93; 7.9506987005362284e-01; 3.0407744236048595e-01; 2.6886514353338847e-01; 4.0657437708816113e-01; -2.1563837131936442e-01; 3.1852343012927681e-01
5647; 79; 94; 8.8245981817063956e-01; 7.2468004551660425e-01; 6.2285698089145802e-01; 5.2274781242006441e-01; 5.0380271284969913e-01; 9.8185947483866731e-01
5648; 79; 95; 7.7480219209048740e-01; 2.5193680423142906e-01; 2.4136313598208287e-01; 7.8807516487244400e-01; 2.9536132895667722e-01; 2.7053015057103758e-01
5649; 79; 97; 7.3182627850191584e-01; 8.2899174076093396e-01; 1.0098329704161135e+00; 5.8438645058286809e-01; 3.4333888859167816e-01; 6.8189233386474879e-01
5650; 79; 99; 2.5332965436718435e-01; -2.6244313919432183e-01; 5.2833144927664666e-01; 7.1535362629440180e-01; 5.7260540960931450e-01; 7.3015720197242051e-01
5651; 79; 100; 1.2273956109422973e-02; -3.7012412258287369e-01; 8.1741238702475028e-01; 5.5155253408555827e-01; 1.2078804540022470e-02; 3.4059745613599335e-01
5652; 79; 101; 1.0082050624009335e+00; 6.3760315929710265e-01; 2.9981876230446608e-01; 6.6443031612375347e-01; 6.9492523854702171e-01; 9.6565462123760393e-01
5653; 79; 102; 1.7265948059955627e-01; 8.1691204912149984e-02; 1.0821886944241110e+00; 3.3252644055394515e-01; -1.0412286681362606e-01; 5.8118212752465936e-01
5654; 79; 103; 5.9516033051347872e-01; -7.4788769981856129e-03; 2.4136313598208287e-01; 3.6572538068492222e-01; -8.7577118793768838e-02; 5.4343181920749217e-01
5655; 79; 104; 7.4050910128161374e-01; 2.0241513130087208e-01; 2.4136313598208287e-01; 2.9187235823428570e-01; -2.1156132296734054e-01; 5.2258808087240705e-01
5656; 79; 105; 7.2959941355491043e-01; 1.8666076286591871e-01; 2.4136313598208287e-01; 8.2704786756523407e-01; 4.4654885476112227e-01; 3.8464737747642203e-01
5657; 79; 106; 8.4026314603012053e-01; 7.5390067204059630e-01; 7.3125979073139202e-01; 6.8978310821075794e-01; 8.2845466504909626e-01; 1.0821886944241108e+00
5658; 79; 107; 6.7404588981230795e-01; 7.2206787536440853e-01; 9.8159486400655160e-01; 7.8566066517470168e-01; 3.8945722994313309e-01; 3.8786312890579433e-01
5659; 79; 108; 6.6813688286019335e-01; 6.1911396868922086e-01; 8.6806354141286268e-01; 4.4892914188205935e-01; 2.2336807957097263e-01; 7.7284065996218054e-01
5660; 79; 109; 7.8325127908204006e-01; 3.0493989579360631e-01; 2.9042332076620780e-01; 4.3984392461694932e-01; 4.1717349400901194e-01; 1.0216466719636348e+00
5661; 79; 115; 7.5250292246810102e-01; 8.1467344359537885e-01; 9.5671488810549232e-01; 6.1939115231228314e-01; 7.2680365212714537e-01; 1.0821886944241108e+00
5662; 79; 116; 9.1069119731524584e-01; 4.4817023530664457e-01; 2.4136313598208287e-01; 8.6133861790029542e-01; 6.7612187246180888e-01; 6.0114452665388274e-01
5663; 79; 118; 2.1272908001830798e-01; -5.0893659317430517e-01; 3.0244526814455519e-01; 2.8510807473652611e-01; -2.9043222218696152e-01; 4.3949913552092856e-01
5664; 79; 120; 5.0314401152923893e-01; 7.5800216252707053e-02; 5.0126980851777314e-01; 2.2666603000403246e-01; -4.3572329470107929e-01; 3.6627730213476561e-01
5665; 79; 123; 7.5053623850544682e-01; 8.1603534572292269e-01; 9.6176727865678746e-01; 6.5727366140547516e-01; 7.8150870147826612e-01; 1.0821886944241108e+00
5666; 79; 124; 5.5448990777074236e-01; 2.6386661065298245e-02; 3.5270087319767690e-01; 3.9861150819971597e-01; -7.2882887352452602e-02; 5.0399840507656457e-01
5667; 79; 125; 8.6750606773514016e-01; 7.3503531607333428e-01; 6.6127300951701140e-01; 4.1792187468297937e-01; 3.2631982450680058e-01; 9.5046881820079254e-01
5668; 79; 127; 4.4983896629404635e-01; 4.8195818318261441e-01; 1.0821886944241108e+00; 7.8772812927467650e-01; 7.0358361729084062e-01; 7.6197772657956209e-01
5669; 79; 130; 6.6816844076347903e-01; 3.6457832548289382e-01; 5.6195600979680405e-01; 2.1245857812537006e-01; -3.0919824857489564e-02; 8.7768058526910431e-01
5670; 79; 131; 9.9439458696478933e-01; 5.6904390949675454e-01; 2.4136313598208287e-01; 1.0035060530183599e+00; 6.4085715993828274e-01; 3.1189046831101758e-01
5671; 79; 132; 3.4245556136987909e-01; -3.7240261616383130e-01; 2.4136313598208287e-01; 8.9336534890779862e-02; -1.6211576366090652e-01; 9.3371356376447823e-01
5672; 79; 134; -1.1446118770397584e-02; -1.8417043256742738e-01; 1.0821886944241110e+00; 7.1102739156290351e-01; 4.9486856860315626e-01; 6.4419854723182390e-01
5673; 79; 135; 1.2273797525396721e-01; -4.4661896646565313e-01; 5.3363147601820815e-01; 4.5738921255667198e-01; 3.3695274573763034e-01; 8.9472483931500879e-01
5674; 79; 136; 9.4148883059462174e-01; 4.9264421785889212e-01; 2.4136313598208287e-01; 5.9488074152659198e-01; 3.7123476658330368e-01; 6.9721251366734194e-01
5675; 79; 137; 3.3491626392305934e-01; 3.1600159120231075e-01; 1.0821886944241108e+00; 4.7695884112140213e-01; -1.4508316379754987e-01; 2.8114695473125684e-01
5676; 79; 138; 6.7273404114748203e-01; 2.9528892396580120e-01; 4.7071522099132646e-01; 5.7455805334341270e-01; 6.5167709014230335e-01; 1.0697025723460962e+00
5677; 79; 139; 3.7551500131053095e-01; -2.7723058160309266e-01; 2.9839501067019381e-01; 5.7312483854420304e-01; 3.8082746148378793e-01; 7.4652251628427257e-01
5678; 79; 140; 1.0218366378713806e+00; 6.2816347707692433e-01; 2.6479938734947650e-01; 6.8028010296486285e-01; 2.0106504245816220e-01; 3.4431819059708035e-01
5679; 79; 141; 9.5955596885334271e-01; 5.1873445617033687e-01; 2.4136313598208287e-01; 8.5938838100131387e-01; 5.6906411112856092e-01; 4.7580494845789867e-01
5680; 79; 142; 3.6891426548990830e-01; -3.3419435727865032e-01; 2.4136313598208287e-01; 3.4412287148070797e-01; 3.2929659020986279e-01; 1.0821886944241108e+00
5681; 79; 145; 2.2602480348305320e-01; 1.5875454342540707e-01; 1.0821886944241110e+00; 6.2591091786471642e-01; 3.8126984106783762e-01; 6.5539951997643597e-01
5682; 79; 146; 5.7697078889646225e-01; -3.3745874503162632e-02; 2.4136313598208287e-01; 4.4007204421130341e-01; 1.5420357580541433e-01; 7.0505649945738791e-01
5683; 79; 149; 9.3144107996682290e-01; 6.1172667495194710e-01; 4.0199382572518827e-01; 6.0250025766425042e-01; 4.6626489145105166e-01; 7.9824627345019661e-01
5684; 79; 150; 7.0394678654137455e-01; 3.4207312929119171e-01; 4.7277224612099200e-01; 2.3983132444606631e-01; 1.5743528384965852e-01; 1.0566295203136997e+00
5685; 79; 153; 5.2425287717221969e-01; 5.8941718641247065e-01; 1.0821886944241108e+00; 3.2582510469063031e-01; 3.4176196874276865e-02; 7.5910826069502457e-01
5686; 79; 154; 1.0223346740226344e+00; 6.2743913053771960e-01; 2.6306367247892304e-01; 4.8580206459291164e-01; 1.3927264625241431e-01; 6.0770045349982760e-01
5687; 79; 156; 4.8701760173731523e-01; -1.6364470276520332e-01; 2.4136313598208287e-01; 4.0556186521481585e-01; 1.4655595547917621e-02; 5.9718613361808426e-01
5688; 79; 160; 4.6715562334667243e-01; 5.0696467302017867e-01; 1.0821886944241108e+00; 8.7084159729171562e-01; 6.1618498518126552e-01; 5.1257616749606716e-01
5689; 79; 161; 7.7912917726032216e-01; 2.5818527992439511e-01; 2.4136313598208287e-01; 4.2356301361155130e-01; 1.7992629347259570e-01; 7.6465079578172235e-01
5690; 79; 166; 8.4246405754141784e-01; 7.5237657049368267e-01; 7.2560567205494353e-01; 8.5778664959201267e-01; 6.4025843669840454e-01; 5.6418990821203463e-01
5691; 79; 168; 6.1259069025636859e-01; 1.7691807646721958e-02; 2.4136313598208287e-01; 5.5166335258938659e-01; 3.2535386519420151e-01; 7.1708583595654252e-01
5692; 79; 170; 2.4875048393396665e-01; 1.9157204945560924e-01; 1.0821886944241110e+00; 2.2885517699922489e-01; -7.9477413726675314e-02; 7.9082494286397087e-01
5693; 79; 171; 2.7572893990329711e-01; 2.3053086714080040e-01; 1.0821886944241110e+00; 6.8765138550247651e-01; 6.2154053299624512e-01; 8.3709729968596125e-01
5694; 79; 175; -2.6741711409035765e-02; -3.4310629887050575e-01; 9.1764322922712183e-01; 4.7802537743305518e-01; 4.1436759364566983e-01; 9.5197664435416129e-01
5695; 79; 176; 8.5086177029903043e-01; 7.4656126763451880e-01; 7.0403203572356765e-01; 2.9187626694094471e-01; 2.5384876090306829e-01; 1.0821886944241110e+00
5696; 79; 177; 7.2928813090280620e-01; 1.8621124847911774e-01; 2.4136313598208287e-01; 6.3954776066182650e-01; 1.9952055881827674e-01; 4.1318655967108064e-01
5697; 79; 178; 8.1517876217479401e-01; 7.7127126965028570e-01; 7.9570131076324691e-01; 3.1695426400930116e-01; 2.3691428969018102e-02; 7.6190426483837548e-01
