# FractureId; NumTraces
0; 7
# TraceId; Tips; Length
401; 1; 5.3708322507412720e-01
126; 1; 5.0797228821189988e-01
443; 1; 4.4050585664672881e-01
442; 1; 3.8791397686956164e-01
60; 1; 3.5306434734383674e-01
434; 1; 3.2007771748560876e-01
360; 1; 2.0842563303540973e-01
220; 1; 1.2636491986430687e-01
437; 1; 1.1647465712572146e-01
137; 1; 1.0749675506845317e-01
391; 1; 8.8697810397097857e-02
# FractureId; NumTraces
39; 6
# TraceId; Tips; Length
6; 0; 6.0955246724863787e-01
307; 0; 5.9249086595994715e-01
39; 1; 4.6934874617055472e-01
192; 1; 1.2781400211742835e-01
440; 1; 1.0805176428862867e-01
335; 1; 9.5965957148852712e-02
# FractureId; NumTraces
40; 26
# TraceId; Tips; Length
422; 0; 3.7215019449520353e-01
86; 1; 8.9560207437027994e-01
402; 1; 8.6371444172994061e-01
300; 1; 7.1282370419629681e-01
238; 1; 6.9425990821379091e-01
409; 1; 6.6352905733044432e-01
269; 1; 6.3465031905048264e-01
28; 1; 6.2866540477648303e-01
449; 1; 6.2279586634276907e-01
446; 1; 6.1982045925264373e-01
438; 1; 5.9762589789035681e-01
292; 1; 5.7845539597583240e-01
275; 1; 5.7141276143016972e-01
450; 1; 5.5676979341819732e-01
221; 1; 5.3204109757757290e-01
445; 1; 4.3443833119480058e-01
448; 1; 4.1706149115936569e-01
392; 1; 4.0898971470546736e-01
447; 1; 3.1101564231527901e-01
418; 1; 3.0002900734229415e-01
361; 1; 2.3411656572665804e-01
320; 1; 2.0981623661718213e-01
384; 1; 1.9903200414361197e-01
435; 1; 1.5962104701772944e-01
427; 1; 6.2393320231845635e-02
351; 1; 1.8269470125619542e-02
# FractureId; NumTraces
41; 19
# TraceId; Tips; Length
239; 0; 9.3656780717898935e-01
352; 0; 8.8212758396687174e-01
441; 0; 7.3253635884448509e-01
193; 0; 6.1234732468180042e-01
336; 1; 8.5015841269920334e-01
403; 1; 7.8709745664365105e-01
453; 1; 7.6155264280340174e-01
385; 1; 6.6832441573916379e-01
127; 1; 5.2989735850812225e-01
252; 1; 5.1876352563441186e-01
451; 1; 4.3256292602477553e-01
205; 1; 3.3489708988538902e-01
321; 1; 3.2000147013463687e-01
61; 1; 2.8873677541999332e-01
150; 1; 2.1543647821038087e-01
138; 1; 1.6236851154716467e-01
362; 1; 1.4623086939220697e-01
452; 1; 1.1259497678693757e-01
454; 1; 2.5210616548232843e-02
# FractureId; NumTraces
42; 22
# TraceId; Tips; Length
445; 0; 4.3443833119480058e-01
404; 0; 2.8413320620788485e-01
29; 1; 9.3360668860935192e-01
456; 1; 8.1644065817715650e-01
428; 1; 7.8206681290619673e-01
457; 1; 6.7734294105040949e-01
87; 1; 6.2687452207338412e-01
276; 1; 5.7813318023177229e-01
62; 1; 5.7553208173634163e-01
151; 1; 5.3605405198337919e-01
455; 1; 5.1444995433203633e-01
101; 1; 4.5828326496382826e-01
458; 1; 4.4926970486537982e-01
301; 1; 3.7838499031190354e-01
410; 1; 3.5868581597421839e-01
386; 1; 3.3151819618747275e-01
173; 1; 3.3129266381255895e-01
322; 1; 3.2322824465650823e-01
368; 1; 3.0109577005753951e-01
337; 1; 1.4529971490089216e-01
374; 1; 1.2046312069858736e-01
253; 1; 4.1646606643643280e-02
# FractureId; NumTraces
43; 19
# TraceId; Tips; Length
369; 0; 1.4677487957712568e-01
30; 1; 8.0266857324260243e-01
446; 1; 6.1982045925264373e-01
411; 1; 5.6417288082499284e-01
102; 1; 5.4193063526718221e-01
459; 1; 5.3405277094594694e-01
88; 1; 5.2789646453839512e-01
460; 1; 5.2046752058852275e-01
455; 1; 5.1444995433203633e-01
277; 1; 3.9728717813407938e-01
462; 1; 3.0558412450795613e-01
63; 1; 2.9816793324690516e-01
302; 1; 2.7273963741562918e-01
323; 1; 1.8560664643469077e-01
429; 1; 1.7931957841530666e-01
461; 1; 1.3283100320935773e-01
152; 1; 1.2859362082504738e-01
424; 1; 9.6523469108399568e-02
174; 1; 6.1036514153672873e-02
# FractureId; NumTraces
44; 28
# TraceId; Tips; Length
405; 0; 8.2743771165772695e-01
240; 0; 6.3386563686568287e-01
353; 0; 5.9672111346388013e-01
128; 0; 4.4791420058171494e-01
465; 0; 4.3107914800392616e-01
447; 0; 3.1101564231527901e-01
464; 0; 5.7719239863839360e-02
194; 0; 1.8188533229440088e-02
456; 1; 8.1644065817715650e-01
466; 1; 7.7500596549569489e-01
89; 1; 7.0160779672323137e-01
31; 1; 6.7416314645497488e-01
64; 1; 6.3129751615244645e-01
293; 1; 5.7349749831047225e-01
175; 1; 5.6938502417703540e-01
459; 1; 5.3405277094594694e-01
430; 1; 5.3001596569345488e-01
387; 1; 4.6770087452259024e-01
103; 1; 4.5793878923464454e-01
324; 1; 4.5027101641261663e-01
451; 1; 4.3256292602477553e-01
442; 1; 3.8791397686956164e-01
338; 1; 3.6092668112324511e-01
278; 1; 3.1081710518495481e-01
254; 1; 2.1957512729561771e-01
463; 1; 2.0952451284066648e-01
153; 1; 1.7965686602168354e-01
412; 1; 1.1225651454970188e-01
# FractureId; NumTraces
45; 18
# TraceId; Tips; Length
457; 0; 6.7734294105040949e-01
431; 0; 6.4303583459504898e-01
104; 0; 2.3886239058765671e-01
463; 0; 2.0952451284066648e-01
32; 1; 9.2452310713592967e-01
65; 1; 6.2336405286413055e-01
370; 1; 5.8668959231179119e-01
154; 1; 5.7681392653823638e-01
425; 1; 5.4821114048019493e-01
460; 1; 5.2046752058852275e-01
468; 1; 4.8566285311874452e-01
375; 1; 3.8009660923537142e-01
413; 1; 2.9355110543836521e-01
176; 1; 2.2143426630877694e-01
452; 1; 1.1259497678693757e-01
339; 1; 9.5044694975166585e-02
467; 1; 7.9397170651902674e-02
279; 1; 1.5334234204175685e-03
# FractureId; NumTraces
46; 19
# TraceId; Tips; Length
393; 0; 6.7255169337014775e-01
470; 0; 6.4633198312867524e-01
448; 0; 4.1706149115936569e-01
406; 0; 9.2286857992465776e-02
241; 1; 8.0728361418382744e-01
294; 1; 6.0398663078303827e-01
469; 1; 5.4813689132637289e-01
177; 1; 4.2422191302321982e-01
303; 1; 4.1137564240800994e-01
40; 1; 3.7954758490435386e-01
363; 1; 2.5372247623403871e-01
325; 1; 2.0034734196697476e-01
109; 1; 1.9596735547721933e-01
33; 1; 1.3793889888406113e-01
461; 1; 1.3283100320935773e-01
280; 1; 1.2523403959159524e-01
354; 1; 1.2421265986495533e-01
388; 1; 9.9297097086766525e-02
464; 1; 5.7719239863839360e-02
# FractureId; NumTraces
47; 29
# TraceId; Tips; Length
242; 0; 1.3383640386948075e+00
449; 0; 6.2279586634276907e-01
407; 1; 1.3376069172495557e+00
436; 1; 1.0147308726105231e+00
178; 1; 9.9849660171934984e-01
439; 1; 8.8874183004339502e-01
129; 1; 7.9741057504480051e-01
453; 1; 7.6155264280340174e-01
355; 1; 7.4673713670490427e-01
471; 1; 7.4622428483736525e-01
389; 1; 6.7616921434791155e-01
66; 1; 6.5944790181641155e-01
326; 1; 6.0896475776060732e-01
90; 1; 5.8102259934463407e-01
295; 1; 5.7226407872323359e-01
469; 1; 5.4813689132637289e-01
195; 1; 5.4757687624136009e-01
270; 1; 4.9284768261492201e-01
443; 1; 4.4050585664672881e-01
465; 1; 4.3107914800392616e-01
340; 1; 3.9850311865155519e-01
255; 1; 3.9292902289345577e-01
206; 1; 3.6687504891024803e-01
155; 1; 3.4926060408786758e-01
423; 1; 3.2783791049650990e-01
34; 1; 2.9093410816150733e-01
394; 1; 2.6448651278908525e-01
364; 1; 2.1868792004327745e-01
419; 1; 2.0484732564070907e-01
# FractureId; NumTraces
48; 28
# TraceId; Tips; Length
466; 0; 7.7500596549569489e-01
458; 0; 4.4926970486537982e-01
256; 0; 3.8093407970350929e-01
281; 0; 3.0027098848061817e-01
467; 0; 7.9397170651902674e-02
296; 1; 9.5034609099066369e-01
365; 1; 9.1594720327221812e-01
395; 1; 8.7201812790973099e-01
243; 1; 7.5941559832113825e-01
471; 1; 7.4622428483736525e-01
327; 1; 7.0977970367169751e-01
179; 1; 6.9434509606636285e-01
356; 1; 6.8553782288197962e-01
470; 1; 6.4633198312867524e-01
432; 1; 5.7705607776268120e-01
222; 1; 5.7302825171340610e-01
450; 1; 5.5676979341819732e-01
444; 1; 5.4822101374381460e-01
304; 1; 5.1849789208316599e-01
67; 1; 4.8786620638736755e-01
156; 1; 3.7755496131912825e-01
390; 1; 3.7331556112257103e-01
462; 1; 3.0558412450795613e-01
271; 1; 1.7152211529734482e-01
105; 1; 1.2220046815910006e-01
130; 1; 1.0716343122549361e-01
341; 1; 5.5127780077848111e-02
454; 1; 2.5210616548232843e-02
# FractureId; NumTraces
49; 8
# TraceId; Tips; Length
371; 0; 5.0999038075769210e-01
35; 0; 3.3268441455391157e-01
426; 0; 1.3128606892244232e-01
468; 1; 4.8566285311874452e-01
106; 1; 2.2390863664954186e-01
131; 1; 1.8857250202010525e-01
376; 1; 7.7910213708733578e-02
68; 1; 2.5581278438587339e-02
